﻿﻿Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,﻿﻿﻿分类_en,功能_en,功能说明_en,参数名称_en,参数释义_en,参数类型_en,"默认
值_en","下
限_en","上
限_en",默认值_en
/strategy/elevator_base/take_elevator_velocity,,,Maximum speed for entering and exiting the ladder,"If the ladder is frequently stuck, it can be changed to a larger size. It is recommended not to exceed 0.6, as it will increase the risk of collision;",梯控,Ladder control-in/outlet ladder,,,,,梯控,Ladder control-in/outlet ladder,,Maximum speed for entering and exiting the ladder,"If the ladder is frequently stuck, it can be changed to a larger size. It is recommended not to exceed 0.6, as it will increase the risk of collision;",double,0.4,0.2,1,
/strategy/elevator_base/get_in_parking_dis,,,Stallion distance,,梯控,Ladder control-Entering ladder,,,,,梯控,Ladder control-Entering ladder,,Stallion distance,,double,0.1,,,
/strategy/elevator_base/get_in_parking_in_place_time,,,Retry planning time for ladders,"After the first time the elevator fails to move back out of the elevator, the time to allow parking to plan the elevator path in place, that is, the maximum time to continue to try to plan the elevator during that time;",梯控,Ladder control-Entering ladder,,,,,梯控,Ladder control-Entering ladder,,Retry planning time for ladders,"After the first time the elevator fails to move back out of the elevator, the time to allow parking to plan the elevator path in place, that is, the maximum time to continue to try to plan the elevator during that time;",double,3,,,
/strategy/elevator_base/get_in_stuck_time,,,Continuous parking timeout for ladder entry,"That is, if you continue to stop and exceed the time, you will give up the stairs and retreat to the backing point. If it is the first attempt to enter the stairs, you will try to enter the stairs again after returning to the outside of the stairs;",梯控,Ladder control-Entering ladder,,,,,梯控,Ladder control-Entering ladder,,Continuous parking timeout for ladder entry,"That is, if you continue to stop and exceed the time, you will give up the stairs and retreat to the backing point. If it is the first attempt to enter the stairs, you will try to enter the stairs again after returning to the outside of the stairs;",double,2,,,
/strategy/elevator_base/get_in_timeout,,,Ladder timeout,"That is, after this time comes, you will give up entering the ladder and return to the outside of the ladder;",梯控,Ladder control-Entering ladder,,,,,梯控,Ladder control-Entering ladder,,Ladder timeout,"That is, after this time comes, you will give up entering the ladder and return to the outside of the ladder;",double,30,,,
/strategy/elevator_base/get_in_waiting_time,,,"This parameter is invalid after Hanting version 3.2, don't worry",,梯控,Ladder control-Entering ladder,,,,,梯控,Ladder control-Entering ladder,,"This parameter is invalid after Hanting version 3.2, don't worry",,double,10,,,
/strategy/elevator_base/quit_in_waiting_time,,,Give up the ladder entry (return outside the ladder) continuous parking timeout time,"That is, when you encounter an obstacle while retreating, you will give up the action of going back out of the ladder after stopping continuously for this time.",梯控,Ladder control-Entering ladder,,,,,梯控,Ladder control-Entering ladder,,Give up the ladder entry (return outside the ladder) continuous parking timeout time,"That is, when you encounter an obstacle while retreating, you will give up the action of going back out of the ladder after stopping continuously for this time.",double,5,,,
/strategy/elevator_base/rotation_radius,,,The distance to go around after failure to enter the ladder,"Specifically calculated as an arc with the stepping point as the center of the circle, the above parameters are the arc radius;",梯控,Ladder control-Entering ladder,,,,,梯控,Ladder control-Entering ladder,,The distance to go around after failure to enter the ladder,"Specifically calculated as an arc with the stepping point as the center of the circle, the above parameters are the arc radius;",double,0.65,,,
/strategy/elevator_base/try_get_in_limit_times,,,Number of attempts to enter the elevator after opening the single elevator door,,梯控,Ladder control-Entering ladder,,,,,梯控,Ladder control-Entering ladder,,Number of attempts to enter the elevator after opening the single elevator door,,int,2,,,
/strategy/elevator_controller/limit_times_enter_failed,,,"If the number of times the ladder fails, the alarm will be reported once",,梯控,Ladder control-Entering ladder,,,,,梯控,Ladder control-Entering ladder,,"If the number of times the ladder fails, the alarm will be reported once",,int,3,0,864000,
/strategy/elevator_controller/retry_enter_elevator_num,,,Number of retry attempts at the ladder,,梯控,Ladder control-Entering ladder,,,,,梯控,Ladder control-Entering ladder,,Number of retry attempts at the ladder,,int,99,0,864000,
/strategy/elevator_controller/waiting_status_time,,,Failure to go into the ladder for a long time,,梯控,Ladder control-Entering ladder,,,,,梯控,Ladder control-Entering ladder,,Failure to go into the ladder for a long time,,int,90,0,864000,
/strategy/elevator_entry_pose_node/entry_pose_distance,,,NUll,,梯控,Ladder control-Entering ladder,,,,,梯控,Ladder control-Entering ladder,,NUll,,double,2.5,,,
/strategy/elevator_controller/control_elevator_way,,,Call control strategy,"1: The robot calls the elevator at any time, and the elevator reaches the priority ladder 2: The robot calls the elevator at any time, and the elevator direction is the same as the robot direction before entering the ladder",梯控,Ladder control-Called ladder,,,,,梯控,Ladder control-Called ladder,,Call control strategy,"1: The robot calls the elevator at any time, and the elevator reaches the priority ladder 2: The robot calls the elevator at any time, and the elevator direction is the same as the robot direction before entering the ladder",int,1,,,
/strategy/elevator_controller/elevator_floor_duration,,,"During the call process, if the elevator has not moved for a long time, an alarm will be reported.",,梯控,Ladder control-Called ladder,,,,,梯控,Ladder control-Called ladder,,"During the call process, if the elevator has not moved for a long time, an alarm will be reported.",,int,120,0,864000,
/strategy/elevator_controller/order_switch_seconds,,,"In 4G+Lora mode, if no reservation is successful after this time, switch to lora",,梯控,Ladder control-Called ladder,,,,,梯控,Ladder control-Called ladder,,"In 4G+Lora mode, if no reservation is successful after this time, switch to lora",,int,60,30,300,
/strategy/elevator_controller/order_waiting_timeout,,,Reservation timeout,,梯控,Ladder control-Called ladder,,,,,梯控,Ladder control-Called ladder,,Reservation timeout,,int,300,0,864000,
/strategy/elevator_controller/wait_timeout_times_avoidance,,,How many times have passed? Go to the avoidance point,"Default 3, range 1-6",梯控,Ladder control-Called ladder,,,,,梯控,Ladder control-Called ladder,,How many times have passed? Go to the avoidance point,"Default 3, range 1-6",int,3,1,6,
/strategy/elevator_base/waiting_zone_dis_to_entry,,,The best waiting position distance from the entry point,"(The elevator waiting pose displayed on the map) has a backward movement distance (default 0.5). In some sites, if the waiting position needs to be away from the stairs, this parameter can be increased;",梯控,Ladder control-waiting ladder,,,,,梯控,Ladder control-waiting ladder,,The best waiting position distance from the entry point,"(The elevator waiting pose displayed on the map) has a backward movement distance (default 0.5). In some sites, if the waiting position needs to be away from the stairs, this parameter can be increased;",double,0.5,,,
/strategy/elevator_controller/waiting_elevator_timeout,,,Waiting ladder timeout,,梯控,Ladder control-waiting ladder,,,,,梯控,Ladder control-waiting ladder,,Waiting ladder timeout,,int,300,0,864000,
/strategy/elevator_controller/close_door_timeout,,,Timeout time for closing elevator door,,梯控,Ladder control-Close door,,,,,梯控,Ladder control-Close door,,Timeout time for closing elevator door,,int,300,0,864000,
/strategy/elevator_controller/close_door_timeout_while_retry,,,Have been deprecated,,梯控,Ladder control-Close door,,,,,梯控,Ladder control-Close door,,Have been deprecated,,int,10,,,
/strategy/elevator_controller/send_close_door,,,Send a closing command,"1: means sending, 0: means not sending",梯控,Ladder control-Close door,,,,,梯控,Ladder control-Close door,,Send a closing command,"1: means sending, 0: means not sending",int,1,,,
/strategy/elevator_base/cut_off_dis,,,The distance from the end point of the ladder path to the ladder point,,梯控,Ladder control-outlet,,,,,梯控,Ladder control-outlet,,The distance from the end point of the ladder path to the ladder point,,double,1.5,,,
/strategy/elevator_base/get_out_parking_dis,,,Distance of stopping the ladder,,梯控,Ladder control-outlet,,,,,梯控,Ladder control-outlet,,Distance of stopping the ladder,,double,0.1,,,
/strategy/elevator_base/get_out_timeout,,,Time out of ladder,"That is, after this time comes, you will give up the stairs and return to the stairs;",梯控,Ladder control-outlet,,,,,梯控,Ladder control-outlet,,Time out of ladder,"That is, after this time comes, you will give up the stairs and return to the stairs;",double,60,,,
/strategy/elevator_base/get_out_waiting_time,,,Continuous parking timeout for exiting the ladder,"That is, if you continue to stop and exceed the time, you will give up the ladder and return to the ladder;",梯控,Ladder control-outlet,,,,,梯控,Ladder control-outlet,,Continuous parking timeout for exiting the ladder,"That is, if you continue to stop and exceed the time, you will give up the ladder and return to the ladder;",double,45,,,
/strategy/elevator_controller/retry_out_elevator_num,,,Retry the number of times,,梯控,Ladder control-outlet,,,,,梯控,Ladder control-outlet,,Retry the number of times,,int,3,0,864000,
/strategy/elevator_controller/take_elevator_timeout,,,Timeout time for stairs,,梯控,Ladder control-ladder,,,,,梯控,Ladder control-ladder,,Timeout time for stairs,,int,1200,0,864000,
/strategy/elevator_controller/elevator_strategy,,,Added new policy robust,"String The policies are positive, balance, negative, and robust",梯控,梯控,,,,,梯控,梯控,,Added new policy robust,"String The policies are positive, balance, negative, and robust",string,"""balance""",,,
/strategy/elevator_controller/take_elevator_retry_times,,,"The number of retry times for ladder control, unit times, except for the number of other retry times for ladder entering and exiting",,梯控,梯控,,,,,梯控,梯控,,"The number of retry times for ladder control, unit times, except for the number of other retry times for ladder entering and exiting",,int,5,0,864000,
/strategy/elevator_controller/elevator_communication_interval,,,"Call time interval, calculation method is (n+1)*500 milliseconds",,梯控,Call time interval,"Note: You cannot set these parameters too short. If the settings are too short, it will cause the effect of continuous buttons, resulting in cancellation of the buttons on the corresponding floor, and calling the elevator again, the elevator door will open again; (Repeat will cause the elevator door to be unable to close;)",,,,梯控,Call time interval,"Note: You cannot set these parameters too short. If the settings are too short, it will cause the effect of continuous buttons, resulting in cancellation of the buttons on the corresponding floor, and calling the elevator again, the elevator door will open again; (Repeat will cause the elevator door to be unable to close;)","Call time interval, calculation method is (n+1)*500 milliseconds",,int,3,1,2000,
/strategy/console/elevator_behavior_mode,,,"Based on this parameter, the robot determines whether it is optimized according to the original ladder control process or supports waiting timeout processing strategy.",0: Default escalation process 1: Supports optimization of waiting timeout processing strategy,梯控,,,,,,梯控,,,"Based on this parameter, the robot determines whether it is optimized according to the original ladder control process or supports waiting timeout processing strategy.",0: Default escalation process 1: Supports optimization of waiting timeout processing strategy,int,1,,,
/device/network/disable_upper_wifi_module,,,Do not enable the upper computer WIFI switch,Open: Do not enable upper computer WIFI; Close: enable upper computer WIFI;,Wireless communication category,WIFI,Function description: The robot's lower computer or upper computer is installed with a wifi module. This parameter can determine whether to enable upper computer WIFI or lower computer WIFI;,,,,Wireless communication category,WIFI,Function description: The robot's lower computer or upper computer is installed with a wifi module. This parameter can determine whether to enable upper computer WIFI or lower computer WIFI;,Do not enable the upper computer WIFI switch,Open: Do not enable upper computer WIFI; Close: enable upper computer WIFI;,bool,FALSE,,,
